codigo;titulo;metrica;cliente;porte;origem;regiao;modalidade;periodicidade;unidade;frente;parse_status
26405;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento à importação;TAXA_INADIMPLENCIA;PJ;PEQUENO;DIRECIONADO;;Financiamento à importação;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26406;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento de infraestrutura e desenvolvimento;TAXA_INADIMPLENCIA;PJ;PEQUENO;DIRECIONADO;;Financiamento de infraestrutura e desenvolvimento;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26407;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento de projeto;TAXA_INADIMPLENCIA;PJ;PEQUENO;DIRECIONADO;;Financiamento de projeto;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26408;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento rural - financiamento de projeto;TAXA_INADIMPLENCIA;PJ;PEQUENO;DIRECIONADO;;Financiamento rural - financiamento de projeto;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26409;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento de projeto;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Financiamento de projeto;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26410;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento rural - financiamento de projeto;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Financiamento rural - financiamento de projeto;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26411;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento de TVM;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Financiamento de TVM;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26412;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento habitacional - carteira hipotecária;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Financiamento habitacional - carteira hipotecária;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26413;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento habitacional - SFH;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Financiamento habitacional - SFH;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26414;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento imobiliário - empreendim, exceto habitac.;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Financiamento imobiliário - empreendim, exceto habitac.;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26415;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Home Equity;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Home Equity;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26416;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento rural - investimento;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Financiamento rural - investimento;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26417;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Microcrédito;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Microcrédito;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26418;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros com característica de crédito;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Outros com característica de crédito;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26419;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros direitos creditórios descontados;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Outros direitos creditórios descontados;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26420;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros empréstimos;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Outros empréstimos;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26421;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros financiamentos;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Outros financiamentos;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26422;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros financiamentos à exportação;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Outros financiamentos à exportação;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26423;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros financiamentos com interveniência;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Outros financiamentos com interveniência;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26424;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros títulos descontados;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Outros títulos descontados;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26425;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Recebíveis adquiridos;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Recebíveis adquiridos;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26426;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Títulos e créditos a receber;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Títulos e créditos a receber;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26427;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Vendor;TAXA_INADIMPLENCIA;PJ;PEQUENO;LIVRE;;Vendor;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26463;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Antecipação de fatura de cartão de crédito;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Antecipação de fatura de cartão de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26464;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Aquisição de bens - outros bens;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Aquisição de bens - outros bens;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26465;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Aquisição de bens - veículos automotores;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Aquisição de bens - veículos automotores;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26466;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Arrendamento financeiro;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Arrendamento financeiro;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26467;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Arrendamento financeiro de veículos automotores até 2 toneladas;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Arrendamento financeiro de veículos automotores até 2 toneladas;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26469;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Capital de giro com prazo de vencimento até 365 dias;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Capital de giro com prazo de vencimento até 365 dias;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26470;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Capital de giro com prazo de vencimento superior a 365 dias;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Capital de giro com prazo de vencimento superior a 365 dias;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26471;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26473;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento rural - comercialização;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Financiamento rural - comercialização;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26475;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Crédito rotativo vinculado a cartão de crédito;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Crédito rotativo vinculado a cartão de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26476;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento rural - custeio;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Financiamento rural - custeio;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26477;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Desconto de cheques;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Desconto de cheques;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26478;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Desconto de duplicatas;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Desconto de duplicatas;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26479;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Devedores por compra de valores e bens;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Devedores por compra de valores e bens;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26480;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento à exportação;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Financiamento à exportação;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26481;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento de infraestrutura e desenvolvimento;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Financiamento de infraestrutura e desenvolvimento;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26482;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento de projeto;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Financiamento de projeto;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26483;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento habitacional - carteira hipotecária;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Financiamento habitacional - carteira hipotecária;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26484;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento habitacional - SFH;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Financiamento habitacional - SFH;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26485;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento imobiliário - empreendim, exceto habitac.;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Financiamento imobiliário - empreendim, exceto habitac.;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26488;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Finaciamento rural - investimento;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Finaciamento rural - investimento;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26489;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Microcrédito;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Microcrédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26490;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros com característica de crédito;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Outros com característica de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26491;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros empréstimos;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Outros empréstimos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26492;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros financiamentos;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Outros financiamentos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26493;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros financiamentos à exportação;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Outros financiamentos à exportação;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26494;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros títulos descontados;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Outros títulos descontados;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26495;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Recebíveis adquiridos;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Recebíveis adquiridos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26496;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Títulos e créditos a receber;TAXA_JUROS;PJ;MICRO;DIRECIONADO;;Títulos e créditos a receber;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26497;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Adiantamento sobre cambiais entregues;TAXA_JUROS;PJ;MICRO;LIVRE;;Adiantamento sobre cambiais entregues;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26498;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Adiantamento sobre contratos de câmbio;TAXA_JUROS;PJ;MICRO;LIVRE;;Adiantamento sobre contratos de câmbio;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26499;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Adiantamentos a depositantes;TAXA_JUROS;PJ;MICRO;LIVRE;;Adiantamentos a depositantes;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26500;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Antecipação de fatura de cartão de crédito;TAXA_JUROS;PJ;MICRO;LIVRE;;Antecipação de fatura de cartão de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26501;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Aquisição de bens - outros bens;TAXA_JUROS;PJ;MICRO;LIVRE;;Aquisição de bens - outros bens;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26502;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Aquisição de bens - veículos automotores;TAXA_JUROS;PJ;MICRO;LIVRE;;Aquisição de bens - veículos automotores;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26503;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Aquisição de bens com interveniência - outros bens;TAXA_JUROS;PJ;MICRO;LIVRE;;Aquisição de bens com interveniência - outros bens;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26505;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Arrendamento financeiro;TAXA_JUROS;PJ;MICRO;LIVRE;;Arrendamento financeiro;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26506;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Arrendamento financeiro de veículos automotores até 2 toneladas;TAXA_JUROS;PJ;MICRO;LIVRE;;Arrendamento financeiro de veículos automotores até 2 toneladas;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26507;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Arrendamento financeiro imobiliário;TAXA_JUROS;PJ;MICRO;LIVRE;;Arrendamento financeiro imobiliário;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26508;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Arrendamento operacional;TAXA_JUROS;PJ;MICRO;LIVRE;;Arrendamento operacional;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26509;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Avais e fianças honrados;TAXA_JUROS;PJ;MICRO;LIVRE;;Avais e fianças honrados;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26510;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Capital de giro com prazo de vencimento até 365 dias;TAXA_JUROS;PJ;MICRO;LIVRE;;Capital de giro com prazo de vencimento até 365 dias;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26511;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Capital de giro com prazo de vencimento superior a 365 dias;TAXA_JUROS;PJ;MICRO;LIVRE;;Capital de giro com prazo de vencimento superior a 365 dias;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26512;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento rural - custeio;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Financiamento rural - custeio;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26513;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Desconto de cheques;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Desconto de cheques;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26514;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Desconto de duplicatas;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Desconto de duplicatas;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26517;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento de infraestrutura e desenvolvimento;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Financiamento de infraestrutura e desenvolvimento;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26518;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento de projeto;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Financiamento de projeto;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26520;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento habitacional - carteira hipotecária;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Financiamento habitacional - carteira hipotecária;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26521;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento habitacional - SFH;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Financiamento habitacional - SFH;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26522;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento imobiliário - empreendim, exceto habitac.;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Financiamento imobiliário - empreendim, exceto habitac.;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26524;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento rural - investimento;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Financiamento rural - investimento;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26525;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Microcrédito;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Microcrédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26526;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Outros com característica de crédito;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Outros com característica de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26527;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Outros direitos creditórios descontados;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Outros direitos creditórios descontados;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26528;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Outros empréstimos;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Outros empréstimos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26529;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Outros financiamentos;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Outros financiamentos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26530;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Outros títulos descontados;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Outros títulos descontados;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26531;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Recebíveis adquiridos;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Recebíveis adquiridos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26532;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Títulos e créditos a receber;TAXA_JUROS;PJ;PEQUENO;DIRECIONADO;;Títulos e créditos a receber;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
